# ./gen-events -Zp2jets -lhc -pileup -out pippo -nev 1
# Random generator sequence:     19780503
# Stamped by ./gen-events on 17/08/2006 at 20:17:31
#SUBSTART
        0.4931293267       -0.7321686955      -33.4202402311       33.4321878497
        0.0163810192       -0.3589771676       -8.8094301179        8.8178609499
       -0.0897896029       -0.6848213273      -17.6441443172       17.6582091644
       -0.3170064274        0.7967655693      -46.4826790137       46.4932082965
        0.1231385922        0.2628590975    -1179.8555699840     1179.8556139461
       -0.0871648801        0.0606849513     -656.8540574883      656.8547362011
       -7.4935013978        1.8611668033       34.0738740211       34.9380147641
       -7.0359080438        1.9282667646       36.0222133791       36.7569006701
       -8.1212724014        1.9347081221       37.0229806470       37.9558550470
       -2.7840470666        0.7233283168       12.9961413759       13.3199657663
       -3.1260155223        0.7674059159       12.9838941368       13.3861894231
       -7.9368148087        1.8229589371       35.0705933501       36.0039193187
       -0.2132419868        0.1799204923        1.1174211666        1.1601523077
       -1.2038365106        0.6276815280        3.1003747744        3.3846019244
       -2.0100646377        0.8841011644        5.2463076165        5.6873313886
       -0.3014917286        0.1240077983        1.1331147177        1.1790776734
       -0.6990869536        0.4080319750        2.2251131888        2.3677713919
       -0.1534370861        0.4703968732        0.7983636180        0.9495685384
       -1.1706251446        0.9523349264        4.3474023619        4.6039865468
       -0.3148410789        0.3982898030        0.4798234732        0.6985629804
       -0.1843570882        0.4109866920        0.3444271284        0.5670340764
       -0.7636277064        0.6335076414        1.7899515238        2.2519274962
       -0.1423362377        0.4426232076        1.0664611793        1.1717483264
        0.0122698368        0.0214105668       -0.0506123158        0.0563077950
        0.0561694259        0.0613830928        0.0862491426        0.1198407405
       -1.0359304558        1.4251587378        2.5632700837        3.2492113881
       -0.6062323505        1.0347139493        2.1036899630        2.4255188857
        0.1054851961       -0.1309947447        0.8882523021        0.9040347902
        0.3562764759       -0.5670236757        5.2093110913        5.2521777218
       -0.1276731623       -0.0729027960        0.5084631488        0.5473845199
       -0.7837620728        0.8649405903        5.4323194748        5.5580554039
        0.1573262723        0.0551661253        0.4438081565        0.4740891658
        0.1176338764       -0.1128240438        3.1596118078        3.1668902024
        0.5563964558        0.4776015279        5.6256912087        5.6749944138
        0.6713248427       -0.2906125196       16.9641390452       16.9870770642
        0.2176100512       -0.3127684255       11.7437536230       11.7507619823
        0.6312997798       -0.4490253361       18.6127941160       18.6355558918
        0.4820892565       -0.3478689312        4.9245539554        4.9622710818
        3.1601414430       -1.5278886677       80.4889150414       80.5654167883
        0.5479817327       -0.2881397513       13.0374786477       13.0521706235
        0.2470787607        0.2766078761       20.9797059412       20.9888850738
        0.9195189151        0.2939422487       18.1836962731       18.2093033154
        0.3128489528        0.1293074016        7.9537404389        7.9609410148
        0.0523734586       -0.5341613778       11.9414908252       11.9543613075
       -0.1314624601        0.1925155996        2.5486766621        2.5631186370
       -0.0182940737        0.0477021634        0.0271967153        0.1510947244
        0.4311257386        0.1997008905        0.1026520636        0.5057341982
        0.0025064869       -0.2012962012        0.0960431982        0.2631169396
        0.4812006412       -0.2446503776       -0.5703570342        0.7976182017
        0.1214646803        0.0262357275       -0.2706504793        0.3288973225
        1.3137494947        0.1207572495       -1.6645648228        2.1239811905
        4.5778881844        0.3971781843       -5.4023815926        7.0922871918
        0.2332805298        0.1658000231       -0.2330171001        0.3945709151
        0.4203477036       -0.0372774362       -0.4669925235        0.6447042741
       -0.3419062697        0.0788154621       -0.0354685545        0.3792750685
        0.1867328684       -0.3769271241       -0.8116902253        0.9142123620
        0.1937157302        0.1104861910       -0.0952567875        0.2425012126
       -0.3410306736        0.5457459602        0.2850037546        0.7175287440
       -0.1426737605       -0.1552315464        0.0017471896        0.2108451745
       -0.0604945349       -0.0407910150        0.0017778282        0.0729839457
       -1.3137911949       -0.4376407593        0.4945691970        1.4704337552
       -0.3336423671       -0.1251595621        0.2695999269        0.4681303778
       -1.9114743609       -0.5044264515        1.3887921393        2.4200007580
       -4.3277822256       -1.4029432632        2.8266137535        5.3787856495
       -6.2592080673       -2.0145940829        5.1598332293        8.3582386843
       -2.7274233000       -0.9061990844        2.1481428832        3.5881126633
       -2.4999142672       -0.4450198386        1.8518400674        3.1458552765
       -4.1695719193       -1.3614467602        2.9200578589        5.2711559411
       -1.7875626875       -0.6144179808        1.2903120474        2.2928747853
        0.0326791624        0.1646134860     1767.5392073978     1767.5392842862
       -0.2553300911        0.0553935706      302.2235235876      302.2236687478
       -0.3098944914       -0.1185372774      498.8741688877      498.8751615582
        0.0043967553       -0.1787479567       57.3360193560       57.3362981519
        0.1343556308       -0.1739706487       53.5438649848       53.5443161758
       -0.1261067901        0.8391469715       92.0761769165       92.0814319043
       -0.1302172554        0.2355432584       22.8205760188       22.8275002563
       -0.6039068644        0.2935254917       40.5432890588       40.5490891169
       -0.3431145419        0.3334779348       55.2310448921       55.2332937166
       -0.3108676438        0.2225671354       12.5276660793       12.5342758865
       -0.2865508969        0.0188634953        4.5693417228        4.6048878366
        0.1202957526       -0.2227875922        5.5670312707        5.5745333736
       -0.2592165461       -0.3141413161        2.5720455830        2.6078297971
        0.0412359257        0.1347440521        4.5207033533        4.5250519284
        0.4810132545        0.6435843266       20.1861608393       20.2026271498
       -0.4620752411        0.6315879191      106.7567721222      106.7637633346
        0.7634110242        0.6679952680      139.0725258769      139.0762253868
        0.1871017531        0.0840972022       27.6147976233       27.6155595124
       -0.0837787010        0.3304513728      417.2694506633      417.2695899221
        0.0194824510        0.0300402329       17.9440243477       17.9440600693
        0.1036201070       -0.0486769379       35.5135157524       35.5139745375
        0.5735809036        0.1541129194      321.9169159205      321.9178422246
        0.4785998571        0.0447910314      542.2543234895      542.2545545101
        0.0612126930        0.3147281852      118.9222564134      118.9227705322
        0.0951400289        0.0772001113        0.8966159291        0.9049483999
        0.0922622073        0.0038549402        1.9444498526        1.9466413138
       -0.2002396336       -0.4043215425        1.2939390106        1.3703466655
       -0.4912885250       -0.8671100984        2.3233289467        2.5280628418
       -0.1455980325       -0.5540589965        2.8519182578        2.9088860252
       -0.0631401109       -0.6306203007        3.7111810684        3.7649081741
       -0.7978120696       -0.7268089914        1.6413943260        2.0254806101
       -0.0505122343       -0.8294720595        0.8854780881        1.2223447193
       -0.6986603016       -0.5815088191        1.8742819406        2.0877479018
       -0.0152510577       -0.2335362258       -0.0206440685        0.2732722562
       -0.0055795277        0.1524327372       -0.0119807350        0.2070994771
        0.2107703751        0.4829223315        0.3593873117        0.6528990382
       -0.2437315424        0.0588794701       -0.4403460757        0.5256009019
       -0.4251102202       -0.1296392941       -0.7487212990        0.8706943375
       -0.0070605215       -0.0130439240       -0.1057711501        0.1068060443
       -0.0446581715       -0.0427262553       -0.1497989801        0.2138677267
        0.0294353980        0.1878897241       -0.3531397791        0.4246839761
        0.3409975272       -0.0719363688       -0.4037366830        0.5513050415
        0.5236407218        0.5166073816       -0.3232291286        0.8154996301
       -0.2906102810        0.1511871550       -7.5488844664        7.5720941316
        0.3948221703        0.4272692138      -12.5500331823       12.5642849453
       -0.0828405419        0.5774552874       -7.7111353436        7.7344298586
        0.0818451237       -0.0413462415       -2.7550819208        2.7601384587
        0.3168564613        0.0550100938       -4.8610553970        4.8716818144
       -0.0054068804        0.0067263444       -0.0233580557        0.0249013420
       -0.0967362794       -0.0205451449      -28.3141151877       28.3146318828
       -0.1121207441       -0.3758721613     -153.1974687964      153.1980345056
        0.1768460984        0.1599719923      -12.9305956634       12.9335474474
        0.0555737375       -0.4221554907      -36.2672783966       36.2700463990
       -0.0538455946        0.2957351455     -112.0407720576      112.0412622281
       -0.0242930210        0.0386363084      -33.6635284738       33.6638487403
       -0.1041243996        0.2471052916      -44.7736011047       44.7746215906
        0.2334477208       -0.5400596161      -57.2076177407       57.2108133973
        0.1775468530       -0.2058132835     -127.9325890502      127.9329539363
       -0.1854676694       -0.0343022915      -73.2010351228       73.2014111731
       -0.0396039225       -0.0693253501      -31.6554273945       31.6555280797
       -0.0210514956       -0.2792990603      -51.4724714421       51.4732335053
        0.0205424331       -0.0338641360      -30.5133696655       30.5133953718
        0.4246504173        0.0181259964      -33.3704952265       33.3732019469
        0.3403798299        0.1381443942      -28.3715638860       28.3739419123
       -0.2674078764        0.2881448484      -22.2372774940       22.2411898188
       -0.1043514730       -0.0153535513       -4.5405445777        4.5689545251
       -0.2777617386       -0.4924160521       -7.2715030125        7.3101314743
       -0.3511687179        0.0391918963       -8.6627527035        8.6839956722
        0.2052851045        0.0674891863       -1.9404314267        1.9574091732
       -0.1329115540        0.4328228520      -19.2387829950       19.2446161826
       -0.1409477410        0.0104181294       -7.4833078369        7.4859435457
        0.2998595252        0.3142952832     -121.6109341045      121.6153394223
        0.0341607389        0.2232087248      -74.4220966972       74.4225701362
        0.2441731232        0.1356017044      -10.4795575798       10.4842078952
        0.2038012227       -0.3912221329      -29.9816514382       29.9852212338
       -0.7560348639        1.0554709660     -123.7015867605      123.7083997744
       -0.0749871065        0.1456273021      -20.1007763948       20.1014437802
       -5.8501416123        1.1519664785       27.2507654291       27.8998759057
       -1.4347509262        0.4343584022        5.9644752379        6.1515544450
       -2.2289591881        0.3308835619       10.6075976253       10.8451994062
        0.0074598356        0.0249023853        0.0656386357        0.0705989267
       -0.3117890038        0.0757397706        1.0893095457        1.1355809888
       -2.5808051654        0.1359041522       10.2285748753       10.5617443942
       -2.0648196372        0.9258685578        7.0320388131        7.3884885040
       -0.8618982808        0.2548744232        3.6072009628        3.7201086260
       -2.1483091195        1.0848880738        7.6785761259        8.0481193649
       -0.5094889009        0.1261695665        2.1312090309        2.1993247641
       -5.5055622682        1.9823078371       17.2343392479       18.2011727465
       -5.4408479377        2.0561231283       18.4174929462       19.3146057378
        0.8130663657       -0.5366749582       10.8344933799       10.8782049863
        0.1025867971       -0.1292634401        2.0662316709        2.0728112326
        0.0510762899       -0.1299531754        0.4865460539        0.5061854184
        0.0430814510        0.0302187509        0.1654898674        0.1736550619
       -0.0915927954       -0.0484901644        0.4631333644        0.4745872411
        0.0155000762       -0.1373125200        0.5795165499        0.5957637217
       -0.0126267458       -0.0027450363        0.1982312065        0.1986519095
        0.2905769988       -0.3411373091       10.7501390685       10.7594748779
       -0.1579808278       -0.0897752177        0.5178308653        0.5487862396
       -0.3491396416       -0.0379711511        1.4358899400        1.4782152135
        0.0360265956       -0.0521766385       -0.0789625776        0.1012689778
       -0.0022665233        0.0485273874        0.0164782216        0.0512988913
        0.5089858321       -0.0679858235       -0.6130097609        0.7996684416
        3.6288455577       -0.1723076501       -4.0599974968        5.4480996395
        1.0621403714        0.1450772587       -1.0010707923        1.4667420737
        0.1635674706       -0.0290104965       -0.1377094966        0.2157772736
       -0.0996666784        0.0416646349       -0.0451171741        0.1170681340
       -0.0231080204       -0.0667932677       -0.0737246493        0.1021305299
        0.1806810630        0.1411494122       -0.0226978775        0.2303996457
        0.2919495251        0.0974725766       -0.1517074175        0.3431480277
        0.0743210507       -0.0280230926       -0.0028536687        0.0794799077
       -0.0193794061       -0.1203299923       -0.0718911241        0.1415033645
       -0.1774191781        0.0340426705       -0.0158251493        0.2288376901
       -0.0098062419       -0.1098099895       -0.2814901263        0.3329727801
       -4.0355894808       -1.1788301157        2.3885013634        4.8353450407
       -0.0786528176       -0.0157250768        0.0266224841        0.0845121318
       -5.4609674555       -1.5963798192        4.1511675046        7.0429245153
       -0.2226862053       -0.0481175591        0.1402839742        0.2675519369
      -13.2513076340       -3.6729946175       10.5601978090       17.3385495651
       -6.4491953353       -1.8877197843        4.8351032523        8.2796926092
       -0.2521483917       -0.0343969655        0.2717373352        0.3722944292
       -0.5288423224       -0.2011792337        0.3982722961        0.6919307104
       -1.7269006642       -0.4032821595        1.0834773051        2.0808434613
      -10.2166517717       -3.5005689851        7.7967977058       13.3200604769
       -9.8053519522       -2.7012907383        6.9445416027       12.3161697137
       -4.8735501752       -1.6910515221        3.3876743675        6.1730838295
       -5.1334115832       -1.6295119732        4.2008239525        6.8303840033
       -3.3155236737       -1.0052972796        2.1687446421        4.0873919770
       -7.9244060107       -2.5533811961        5.6590053325       10.0677597951
       -1.7963174279       -0.6209580933        1.3058749022        2.3060040147
       -1.9477672245       -0.7730006690        1.3131639994        2.4729995722
       -0.0156218144       -0.1322973005       47.8885849825       47.8887702728
       -0.1574937357       -0.1291107618      102.1732978665      102.1735008247
        0.0390106947        0.0158037597        4.6413418252        4.6415326706
        0.2581892444       -0.2451551674       31.9230937694       31.9250791472
        0.0250615297        0.0095988782        1.5289616700        1.5291971773
        0.1976717780        0.5413168494       16.5152172762       16.5252685226
        0.2091417338        0.2669040323        2.0089449242        2.0373604825
        0.0507601962        0.0020323585        0.5433944123        0.5457638824
        0.0639509121       -0.0880416119        3.7251952154        3.7267841951
       -0.0420599485       -0.0606762197        6.4042204729        6.4046460096
        0.0250092302        0.1056163571      259.5938319827      259.5938546725
        0.0921031898        0.2014274202      232.2315446471      232.2316502658
       -0.0470796168       -0.2999783786        1.1883633686        1.2265443382
       -0.0509327620       -0.0453094091        0.1346597841        0.1509315946
       -0.1754935469       -0.3777076648        1.8424931133        1.8889790728
        0.0232906175       -0.0354550165        0.1390775618        0.1454031611
       -0.0158227793        0.1250411973        0.0322400404        0.1300964318
       -0.2343197697        0.2807017982       -0.0101912019        0.3657910805
       -0.0186375335       -0.0667458852       -0.0292603026        0.0752232421
        0.0197834751       -0.3406179776        0.1336657937        0.3664403593
        0.1084839559        0.1936565524       -0.0449893888        0.2264854832
        0.1181317556        0.4076266284       -0.2577804790        0.4965534767
       -0.1967163525        0.7538579046      -21.5418108004       21.5558950551
        0.0197822508        0.1204070754       -2.9354157599        2.9379507968
       -0.0272625844       -0.0261807630       -1.2504004461        1.2509716050
       -0.5331086975       -0.0782313848      -36.1995163293       36.2035261751
        0.2039348012        0.2591402378      -14.2618556179       14.2656674829
        0.1970852621        0.0916363309       -7.7291757699        7.7322311075
        0.0793395211       -0.5009379458      -84.3514750422       84.3529998007
       -0.0023377875       -1.4179549977     -232.5690086011      232.5733311528
        0.0560235323        0.0667882445      -33.9913030116       33.9914147945
       -0.0207085596       -0.0347862251       -5.5662964416        5.5664436583
        0.1409440776       -0.0540501123      -13.4189838513       13.4198328696
       -0.0014368128        0.0055585717      -10.1116489344       10.1116505643
       -0.1598536646       -0.4774457411      -42.5353654825       42.5385743078
       -0.3855776527       -0.1873519218     -138.8257458712      138.8264779044
        0.5974547588        0.0769469474      -38.7917583159       38.7964352262
       -0.0074358913       -0.0006172467       -0.6079667528        0.6080125377
        0.1252656041       -0.2402478309       -3.3847025430        3.3955296783
        0.1248647331       -0.2033145426       -5.0203593757        5.0260258919
       -0.1052461177        0.0185647119       -6.1692544402        6.1701800413
       -0.1093340904       -0.1111621930      -14.4286030754       14.4294455085
        0.1171182407        0.1159223666      -34.8142258784       34.8146158702
        0.1158342892        0.2915700572      -43.2642950928       43.2654326288
        0.0299853482       -0.7774917424      -61.2690435179       61.2739837625
        0.1201097464       -0.5754785211      -51.6346104035       51.6379569058
       22.6406284854        1.7532021511      -29.7886765653       37.4603879914
       24.4048965876        1.4158108072      -32.3786564483       40.5709301209
       20.4395987245        1.7079904788      -26.8898402688       33.8197784878
       12.6291794710        0.9576387322      -16.2209096533       20.5858891346
       12.7041645655        1.5075174175      -15.7908881736       20.3233864100
        4.0768267151       -0.2619864019       -4.8947026900        6.3770484668
        2.1249225947        0.1512351235       -2.5023584093        3.2892925515
       -0.1198055268       -0.1279411912        0.1936840047        0.2612198429
       -0.1570950393       -0.0685993877        0.0521210288        0.1791684375
       -9.1052969319       -2.5454777710        7.7266383706       12.2200847285
       -1.5232975332       -0.5348432000        1.1400853089        1.9764329320
       -1.8581287297       -0.5084877931        1.4311016459        2.3998446060
       -1.1289602375       -0.5849941481        0.7981855005        1.5012892674
       -2.1831324590       -0.9297726314        1.5420706460        2.8299339846
       10.6344378496        0.7788514150      -13.9928142066       17.5925190727
       70.3551275596        5.2342707822      -92.0254585533      115.9565719849
        4.3416613047        0.1498283939       -5.5029842602        7.0110845951
        5.9903884006        0.3390025477       -7.4596707845        9.5732107535
       -5.2901653076       -1.5377502137        4.0813205116        6.8562162903
       -1.8177486675       -0.5450526149        1.3104707687        2.3062146923
        0.0691898478        0.1150125225       19.0602028093       19.0606753880
       -0.0395827659       -0.0078716364        6.5545495196        6.5546737648
        0.2224916142       -0.2740624339       46.1218019952       46.1231528846
        0.1181642581       -0.0269374811       15.8771742790       15.8776368363
       -0.1698735255       -0.1296597140      -40.6199969225       40.6205590636
       -0.2530201568       -0.2411228773      -41.2274578320       41.2289393355
        0.0648183836       -0.0156028744      -10.0372234046       10.0374448216
       -0.0428130498        0.0445304881       -4.0344227510        4.0348956437
        4.5715885091        0.2681235761       -5.6878120031        7.3022268611
        8.0990135780        0.5073959751      -10.3631924806       13.1623413572
        1.2620488289        0.0899943293       -1.5962763168        2.0369006617
        0.5825438336        0.1340829343       -0.7638237083        0.9699289710
#SUBSTART
       -0.3082973996        0.3526296841       -6.9327362519        6.9499429281
        0.6690626009        0.5368384672    -5528.5689501827     5528.5690963499
       -0.1057286013        0.1031242003       -0.3795574451        0.4305308082
        0.6981029839       -0.4200467388       -5.0429588383        5.1102544622
       -0.4565637547        0.1198090169       -1.3089610038        1.3984503413
       -0.2337909081        0.4233406440        1.9576068831        2.0212817674
        0.5803392891       -0.4845220564        7.5182551239        7.6142016006
       -0.2522963456       -0.2000469578        4.1146718431        4.1566618299
       -0.1114806505       -0.0852365488        5.2549817372        5.2799779566
       -0.6270325704        1.5125723404      288.1518631002      288.1580427537
        0.2192386923        1.2762123441      205.2950727443      205.3013065434
       -0.1043600655        0.1127191698       44.5362980162       44.5367816238
        0.0691975897        0.2154904509       38.3579748570       38.3588964825
        0.4301912137        0.0409499394      -65.8095338258       65.8176592985
       -0.2251192764        0.5787625765     -223.1587243218      223.1596320249
       -0.0467102949       -0.0938859832       -1.2851318119        1.2894030415
       -0.0530640360       -0.2519961916       -1.4631891483        1.4856784162
        0.0391549169        0.2568981383       -9.9324855063        9.9368645899
        0.0601824974       -0.0592446810       -2.5401174735        2.5453503549
       -0.2654691833       -0.1313668848       -9.5084312417        9.5140672484
        0.6250171281        0.1947763547      -31.1108753922       31.1180756425
       -0.5434222111       -0.0254941262       -7.2539901743        7.2757000270
        0.2199768777       -0.1950006866     -223.6420863011      223.6423230517
       -0.5177768955       -0.0788433627     -297.3497185495      297.3502125616
       -0.0155568684       -0.1006867147       -0.8466043566        0.8527125936
       -0.1708519507       -0.1313605845       -0.7602234276        0.7901807718
       -0.3592890410       -0.4493149483       -2.7570327912        2.8164165796
        0.2532844913       -0.0846784072       -0.7942733959        1.2589620640
        0.1090043844       -0.1232071638       -0.1312863680        0.9628550547
       -0.0968391125       -0.1210455236        0.0383235859        0.2120809153
       -0.2014686680       -0.0388301343        0.0839693573        0.2216940605
       -0.0011245018       -0.0102083206        0.0694524232        0.0702076449
       -0.2974479753        0.5842563351        4.1757961444        4.3298331141
       -0.1219527927        0.0512516401        1.0656763161        1.0828873486
        0.2590296065       -0.0501118637        6.0454434249        6.0528070781
       -0.2185263263       -0.0239825996        6.1920421847        6.1975152378
        0.1168449117        0.2999040639       46.0804609472       46.0817963633
        0.1703183898        0.1997687022        5.7696459986        5.7773013270
        0.2092895897       -0.2549820802       40.9570409986       40.9586072168
       -0.2805553239        0.4751089699       69.9467145897       69.9488907826
       -0.4488364251        0.8102894037       97.4452607124       97.4496632029
       -0.0409971592       -0.0543754982      118.6751570360      118.6751765745
        0.4969805662        0.0414840377      934.4906642756      934.4912696866
       -0.1165838445        0.0708762403      656.9344363349      656.9346359409
        0.3318956969        0.3196615043      383.5883430911      383.5886452613
        0.2078375547        0.0130994046       22.2785615301       22.2799719856
        0.1675768325       -0.1586869037       44.4161044264       44.4169233032
        0.4620363743        0.0451244754       29.3395967337       29.3474205219
       -0.1620934259        0.1360067711       21.6539922688       21.6554758221
        0.0200065018        0.1719939214        4.0207997428        4.0269458061
        0.4545381296       -0.2258403740       12.3537438946       12.3740146257
       -0.1752335520        0.0546539107        3.7805977152        3.7876236240
       -0.1284194847       -0.0082911849        0.1856946897        0.2259265933
       -0.2269144358        0.3109317311        4.2880777847        4.3053199405
        0.5642640348        0.2130334138        1.9210013450        2.0134605295
        0.1148543578        0.0673343761        0.2633162081        0.2950607855
       -0.1024104242       -0.2936835368        3.8118398010        3.8270537452
        0.6215198375        0.0083984402        1.3183619156        1.4642115174
        0.1409958292       -0.0184453525        1.9907074243        2.0006538653
       -0.1189394310        0.4307549882        0.1278924064        0.4853171135
        0.3315739835        0.0316740478        0.3846264796        0.5088045604
        0.1165454980        0.0878511312        0.1118713897        0.1838909519
       -0.0607285582       -0.2522764364       -0.1599392950        0.3048145932
       -0.0363400324       -0.0627189953       -0.0611131179        0.0948121491
       -0.1920675146       -0.3269995479       -0.3650187058        0.5263625653
       -0.1151860158       -0.1208396166       -2.9911564641        2.9958115802
       -0.0860305998        0.0245133628       -2.3575480100        2.3592445377
        0.1697061657       -0.0307822327       -8.2784718611        8.2814445521
       -0.6266285120       -0.0627166990       -9.5198865310        9.5417145223
        0.0103584989       -0.2559490774      -14.2730624965       14.3062476576
       -0.0457096711       -0.0411404743      -14.6852382140       14.6853669792
       -0.1486196758       -0.4183913684      -55.8301228644       55.8318883632
        0.0180620010        0.1443028929      -62.7338677778       62.7341916001
        0.3267598942       -0.3691756277     -292.0349296085      292.0353791134
       -0.0652039287       -0.1888525369       -4.1076523402        4.1425113168
       -0.5645121418        0.2577074235       -6.8960482024        6.9253193189
       -0.1347125028        0.0079428743       -2.4124359454        2.4162073045
       -0.1579009232        0.1622326954       -3.0882226491        3.0965095316
        0.0701633759       -0.0628032962       -3.0245492666        3.0260147752
        0.0710614294       -0.1690634449       -2.3966355957        2.4036418938
        0.9662639783       -2.4082716494      -22.2528490395       22.4040667865
        0.1649238084       -0.1601888647       -0.9295354794        0.9676654005
       -0.0490984402       -0.2890082703       -0.0622552585        0.2996867604
       -0.0178295819       -0.0000738384       -0.0370062113        0.0410774770
        0.0952392472        0.0649827866        2.1964249720        2.1994490070
       -0.0212870557        0.1216759892        3.2500111195        3.2523576775
       -0.0531545566        0.2514461363        4.6565237712        4.6636106396
       -0.0860404247        0.2324785652        7.4752400008        7.4793490565
       -0.0251969949       -0.0064395110        0.5862253044        0.5868018945
        0.1707525241       -0.0485609847        6.3582490340        6.3607267959
        0.7832413655       -0.3590589533     2048.2399955931     2048.2401815748
        0.9930276792       -0.2942908563     1215.8356025386     1215.8360516909
        0.0782534660       -0.0040238885       81.0043308152       81.0043687132
        0.5331570064       -0.1512886647      314.8860360344      314.8865237417
       -0.0134448022        0.0150325216        2.4007364944        2.4008212042
        0.2784410728        0.0246739548       40.1448989340       40.1458721247
        0.3808070604       -0.1522780841        5.1773633696        5.1954570423
        0.1702927541       -0.3305579025        9.8308817263        9.8389015368
       -0.0353565912        0.1032102632        0.5266203087        0.5378023768
       -0.3429014599        0.2443279587        2.3670643373        2.4042194450
       -0.0726116937       -0.0898767503        0.0967808823        0.1507210254
       -0.2510714294       -0.0825859679        0.4395198510        0.5128693831
        0.1843546062        0.0576364307       -2.4742568232        2.4817847220
        0.0000130928        0.0358577392       -1.3250786808        1.3255637623
       -0.1212668256        0.0537325299       -3.9957268437        3.9979276929
        0.0318079311        0.0450874036       -1.2178116826        1.2190610784
        0.0622319628       -0.1541876038       -3.2139335791        3.2212568153
       -0.0507988274        0.1739265681       -1.2870386027        1.3072027852
       -0.2026498010        0.2651515678       -3.6695723946        3.7181728421
       -0.1493897792        0.1998000393       -5.4503443048        5.4783328999
       -0.0177097529        0.0958778668       -3.6533025659        3.6572675078
       -0.0836458779        0.0841317549       -1.0361534362        1.0522207531
       -0.1240667919        0.2044164229       -5.3653603089        5.3724993878
       -0.1295569079        0.0823200645       -1.0202891273        1.0317710447
        0.0346954250        0.0141530277       -0.2253493376        0.2284434387
       -0.1389431161       -0.2356845246       -1.3379067938        1.3655940002
       -0.1189608788       -0.0082394424        2.6966868747        2.7029279429
       -0.2254735033        0.2868632385       18.8910665642       18.8951053063
        0.0817688880        0.0319555331        9.0337228391        9.0341494144
       -0.0471989130       -0.0135119861        8.1733428063        8.1734902545
        0.0446390280       -0.0215684815       13.3578091091       13.3579011089
        0.1565175396       -0.3602369847       54.7087080652       54.7101179544
        0.1008993288       -0.0209708345        9.9643914895        9.9649243954
       -0.0065268827       -0.0602091511       16.0979279382       16.0980418575
       -0.1369315779        0.1287981995       -1.4358865929        1.4548502761
        0.1625749144       -0.0884474407       -0.6493380567        0.6894731680
       -0.4119387570        0.2340747832       -2.1937807007        2.2443614474
       -0.3680539780        0.3228902751       -2.7593930876        2.8024939023
       -1.1964205111       -0.9112428035      -10.2987367960       10.4089021930
       -0.1612282982       -0.1990282498       -1.0574747833        1.0969683271
       -0.9921956543       -0.7866778652       -7.7796107116        7.8832186884
       -0.1335105058        0.1166237637       -0.9970872202        1.0222958804
        0.2543787809       -0.4637711505       -5.8702530223        5.9150095705
#SUBSTART
        0.2432137666        0.4778117478      -16.6329281780       16.6421524017
       -0.4270183858       -0.1602180607        4.8857055918        4.9089320064
       -1.3370441829       -1.0083227420       40.1047133820       40.1399042990
        0.5615519107       -0.2146556328      426.1019728097      426.1034327973
        0.3099920210        0.4885953622     1038.0811205127     1038.0817058093
       -0.1316898739        0.0036269003      204.1134419965      204.1135322285
        0.7006371794       -0.1386878413        0.5343847896        0.9028696820
        0.3327449099       -0.5738770918       49.2417396315       49.2551699602
       -0.2602486967        0.2357841258       35.6183089446       35.6324297150
        0.1305041103        0.2456233442        7.2708982240        7.2775547349
