# ./gen-events -pdgid -ptmin 100 -pileup -lhc -nev 1 -out Pythia-dijet-ptmin100-lhc-pileup-1ev.dat
# top mass:  175.00
# W   mass:   80.45
# Random generator sequence:     19780503
# Stamped by ./gen-events on 17/05/2011 at 12:44:12
#SUBSTART
       -1.8803977825       -1.3869631021       14.8708709408       15.0539644210      211
       -1.7820955808       -0.5439528476       13.8342443484       13.9598547928     -211
       -2.3158908954       -0.5816869231       22.4335957280       22.5607492648      211
       -7.0445712597       -2.1490679090       59.2015595045       59.6580975615     -211
        3.1670379234        1.1029544366       -1.6689434726        3.7485316855      211
        4.5916073147        1.4910859695       -2.3420163003        5.3675613863      211
        6.1918581442        2.3591147213       -3.2150343918        7.4245381992     2112
        0.9941806462        0.2078281797       -0.3574697946        1.0857495791     -211
        3.1850189130        0.7346817253       -3.1020140730        4.6031930013    -2112
        0.2050009169        0.1226067763       -0.4153386253        0.4990428399      211
        1.4459967349       -0.2674735927       -1.1890785741        1.8911257323       22
        0.3508239392       -0.1316064767       -0.2808247966        0.4682523544       22
        1.3170541402        0.9398848132       -1.2386704831        2.0424983283     -211
        1.1324272034        0.2254391533       -0.8524582771        1.4420052295      211
        0.5617045369        0.1808489429       -2.6442618919        2.7128986463     -211
       -0.1226959136        0.0246336959       -0.1669694817        0.2510372461      211
        0.3697572385        0.2627295319       -2.3423910202        2.3899838281     -211
        0.1972949947       -0.8543317831      -14.2415666926       14.2994343159     2112
        0.3721581740        0.1027117672       -2.3823413256        2.4174534928      211
        0.9878541331       -1.9548062207     -181.2441615744      181.2574486959      211
        0.1619986292       -0.6475628759      -30.5680552419       30.5756612731     -211
       -0.6853074220       -0.4443119336     -153.9187528971      153.9209830807     -211
        0.2440887195       -0.5781336675      -89.9764996377       89.9787963060      211
        0.0453254645        0.1058045643      -25.7403501862       25.7409859270      211
        0.2304383530       -0.1177274475      -43.5369287152       43.5379214401     -211
        0.0504471169       -0.0477753986      -34.5427262821       34.5427961579       22
        0.0580632087       -0.1194611843     -235.4475346308      235.4475720963       22
       -0.5635957231        0.1480394899     -237.0154237570      237.0166540467      321
       -0.1211117777       -0.2715104205     -109.0030399722      109.0035347543     -211
       -0.1072369482        0.0393537198      -45.3752823644       45.3756407989      211
       -0.2634481624       -0.5711080702     -104.5225093196      104.5244947541     -211
        0.4182088020        0.1198222713     -133.4052255263      133.4060078613      211
       -0.4063798410        0.9739433510     -136.3701517064      136.3743064746     -211
       -0.0649988557       -0.1458384872      -11.9899769518       11.9918522675     -211
        0.1171206088       -0.1414971113      -13.4706837328       13.4719359744       22
       -0.4065608494        1.1879777006      -53.1224643206       53.1374846791      211
        0.1747877023        0.2738392204      -33.1786692125       33.1935599349     2112
       -0.0846711743       -0.1878364883       -5.2964970061        5.3023402451      211
       -0.0296615513       -0.0849707616       -0.6059518355        0.6282971031     -211
       -0.0612946245        0.5694060957       -1.3827052811        1.5031081172      211
        0.4363765846       -0.4099735284       -4.9132660922        5.0377611201    -2212
        0.2250275097       -0.0819428560       -1.0413047840        1.0775655200     -211
        0.1261502999       -0.2424857203       -0.4332998272        0.5309818715      211
        0.0581403900        0.0974064838       -0.1414009825        0.2287845073     -211
        0.6009036402       -0.8209771834       -1.2734995067        1.6359613378      211
        0.2338764881       -0.7037485377       -0.2346274280        0.7902468164     -211
        0.2116766410       -0.1344281360        0.0638569723        0.2939990168      211
        0.4873729576        0.3230479594       -0.5209955310        0.7954926223     -211
        0.0343968149        0.0876261574       -0.8530150987        0.8581935929       22
       -0.0816811098        0.2730401669       -1.5612166874        1.5870161567       22
       -0.2710385149       -0.1604791525       -3.2471212811        3.2653471230      211
       -0.0419043518        0.4813391414      -12.3049003563       12.3151734015     -211
        0.1120822922        0.1786480126      -53.6697622802       53.6784002421     2112
        0.5231907048       -0.2483062451      -72.9332576474       72.9416084779    -2112
       -0.1279337279       -0.0185022211     -330.3338723929      330.3352301982     2212
       -0.0678522486       -0.3257014599     -855.5619643368      855.5620290225       22
        0.4127939278        0.3164719991       64.4581709236       64.4602695633       22
        0.1053293862        0.0077345646       12.3120840462       12.3125370117       22
        0.0226304296       -0.1036039171       15.5899020008       15.5902626758       22
        0.0749333816       -0.0201957495       31.6474020917       31.6474972475       22
        0.2286879075        0.0336824619      -20.6496026228       20.6508963763       22
        0.0175945163        0.0603933581       -4.1935949599        4.1940667153       22
        0.0632306042        0.0866038520       -3.4701360103        3.4717923709       22
        0.0520283974        0.0987662265      -11.5160444974       11.5165855438       22
        0.1894773708       -0.0125995505      -29.4806551611       29.4812667494       22
        0.1745330172        0.0883613344      -19.2615816819       19.2625750716       22
       -0.0018453216       -0.0041768516       -0.0119305528        0.0127745603       22
        0.3984580464       -0.4163367923      -11.7692859047       11.7833864337       22
       -0.1426405815       -0.0226896946       -3.0598268932        3.0632338752       22
        0.0261413480       -0.0231846411       -1.3171872367        1.3176506040       22
       -0.0778876500        0.0247047971       -1.6355555764        1.6375954496       22
        0.0182952011        0.0715600202       -0.5311900584        0.5363006890       22
       -0.0246146797        0.2021039244       -6.3988797663        6.4021179419       22
       -0.0114478974       -0.0205786427       -0.4840246629        0.4845971618       22
       -0.0997632527       -0.0335749907       -0.8533783106        0.8598456417       22
       -0.3408009024       -0.4003472659       -5.2579908644        5.2842114945       22
       -0.1376425228       -0.0322189528       -0.9591904815        0.9695513936       22
       -0.0926188808        0.0778551070       -1.3677314063        1.3730727856       22
        0.0446741439       -0.0071983946       -0.4543910342        0.4566385967       22
       -0.0651488237       -0.0123497081       -0.1630414118        0.1760096205       22
       -0.0369930604       -0.0192906542       -0.3315712022        0.3341856938       22
       -0.1507358499        0.1309993982       -0.6159700748        0.6475347649       22
       -0.1584991184       -0.0111573208       -1.8881908435        1.8999976060     -211
       -0.0244568647       -0.0389567905       -0.1641318696        0.2203062080      211
        0.3700798348        0.1312339873        0.7338761235        0.8323194148       22
        0.1254556338        0.0181828464        0.1157889941        0.1716881566       22
       -0.0658562916        0.1210103247        2.2513121222        2.2555236246       22
       -0.5721987250        0.5978304275       10.0224207173       10.0565267183       22
       -0.0160007222        0.0686803444        1.5396428837        1.5412570266       22
       -0.1330897081       -0.0204814074        3.8348766580        3.8372400681       22
       -0.1803119772       -0.2196620133       16.0679334272       16.0704464291       22
       -0.1882669897       -0.1841118429        9.2423215848        9.2460721340       22
       -0.2189497235       -0.2091299413       33.3737948337       33.3751682530       22
       -0.2111877778       -0.1638271599       18.6126367724       18.6145557895       22
        0.1592242537       -0.0901281970        4.0900360884        4.0965046618     -211
       -0.4726225556       -0.8741879216       35.9486082501       35.9626124121      211
        0.0710559525       -0.0480774269       10.6042944731       10.6046415149       22
        0.4499116571        0.0229990434       42.8933685906       42.8957342693       22
       -0.0390392124       -0.0473523597        4.8036762622        4.8040682695       22
        0.0698343260        0.0333644869        5.2116520847        5.2122267289       22
        0.0846141204        0.3086485300       59.6716953195       59.6727167603      211
        0.3709329198        0.0165191701       81.4795050942       81.4804706313     -211
       -0.2924887400       -0.0159236950       39.4753085422       39.4763953234       22
       -0.2973356955       -0.1559311845       48.3295830038       48.3307491807       22
        0.0581993238        0.1361661053        1.0378547499        1.0483658004       22
       -0.0429161833        0.0393094318        0.1694918914        0.1792052774       22
        0.0084576822        0.0582801457        0.8715077834        0.8734952343       22
       -0.0483855516       -0.0427928408        2.7948749242        2.7956212602       22
        0.0459379064        0.0595542083        0.2380636029        0.2496623200       22
        0.0584927691        0.0282028688        1.1214557556        1.1233342413       22
       -0.0183892644        0.0508739576        0.9588971989        0.9604218670       22
       -0.0006253879        0.0697571721        8.1213601366        8.1216597394       22
        0.3325062612        0.3267294613      144.0711992620      144.0719534446       22
        0.2036691637        0.3797352339      135.3829443707      135.3836301273       22
        2.6224766530        1.0250401359       -3.1987205560        4.2614439186       22
        3.0027302896        1.1761364292       -3.4485697523        4.7214742855       22
        0.0476494199        0.0345595351       -0.1191954159        0.1329374885       22
        1.3743636719        1.6085197022       -3.0229970058        3.6898132787       22
        0.2619822586        0.0942424717       -0.4445625217        0.5245495048       22
        0.2507557448        0.2291562904       -0.6791303630        0.7593478116       22
       -0.1149612312       -0.0274562274       -0.0502106639        0.1284174438       22
       -0.0138206798        0.0632813113       -0.0750209736        0.0991144895       22
        0.0874768878        0.0451188683        0.0485151409        0.1097343933       22
       -0.0505193427        0.0470577553        0.0284812969        0.0746848083       22
       -0.0203873256        0.0763445940        0.0985662971        0.1263307365       22
        0.2088143946        0.4593308576        0.5900649872        0.7763794029       22
       -0.5640164151       -1.2100122114        0.8248629894        1.6463044823      130
       -0.0590012882        0.0449096184        0.1004632283        0.1248634697       22
       -0.1081611492       -0.0986504257        0.2504039223        0.2900566582       22
       -0.0842916054       -0.2253129126        0.4039720305        0.4701748449       22
       -0.3129514301       -0.4003723039        1.1150893974        1.2254227611       22
       -0.0307116311        0.0083473942        0.1306003906        0.1344222649       22
        0.1245562964       -0.0582145903        0.3573336741        0.3828714721       22
       -0.2423755460       -0.4707025984        5.4762801815        5.5018134708       22
       -0.1809079589       -0.2240897361        2.2505328356        2.2688856171       22
       -2.2051398032       -1.9272750265       11.0042004218       11.3981197103      130
       -0.9347690572       -0.6622425789        4.0249104670        4.1847655479       22
       -1.2060541784       -0.8263133116        5.7152320724        5.8992574119       22
       -0.1424843245       -0.1270519462        0.5161333953        0.5503068793       22
       -0.1481753838       -0.2603425723        1.3062807460        1.3401878923       22
       -1.2918779271       -0.5006361041       12.2334722039       12.3116784904       22
       -0.6562084984       -0.3392782508        6.0232843307        6.0684160581       22
       -4.1902783237       -1.1217735826       35.8431600377       36.1081238133      130
       -3.0357051410       -0.8565073204       27.5765313602       27.7563360758       22
       -5.8679546075       -1.7001099543       51.8260459885       52.1848858190       22
        3.3901036263        1.0986544928       -1.6421783308        3.9263308249      211
       12.6325402077        4.3985766114       -7.1612403981       15.1733777430     -211
        0.2086447597        0.0975260655       -0.0157532143        0.2308508890       22
        0.1854685411        0.1572750013       -0.1456828872        0.2834740012       22
       -0.0034393530       -0.0069369743       -0.0258076514        0.0269441206       22
        0.3392341764        0.0690488025       -0.0822854122        0.3558348670       22
        1.1971669691        0.6845753704       -0.9734187791        1.6880154944       22
        1.0583093778        0.6854109606       -1.0263904375        1.6258180262       22
        0.0064023599       -0.0016999180       -0.2321066894        0.2322011956       22
        0.0319197450       -0.1125324592       -0.1469247073        0.1878012090       22
       -0.0266128234        0.0185742583       -0.0632688447        0.0711069065       22
        0.1403117325        0.0530627949       -0.1056966623        0.1835070213       22
        0.1088754231       -0.1452941680       -0.0826401706        0.1994834600       22
        0.0154646196        0.0088290420       -0.0779694735        0.0799771545       22
        0.4168247377        0.1062081639       -0.8545856313        0.9567338382       22
        1.2195894651        0.3333258059       -3.0681211372        3.3184140592       22
        0.1349341583        0.0330906476       -0.6697034571        0.6839626733       22
        0.0013821783        0.0138231776        0.0003712767        0.0138970682       22
       -0.0204588139       -0.0326306806       -1.0292485642        1.0299688982       22
       -0.0441998313        0.0540461337       -0.3087988771        0.3165933609       22
       -0.0101414253        0.0196894120       -1.3458566821        1.3460389036       22
       -0.0252792776       -0.1174103861       -1.4262412684        1.4312890681       22
        0.0817878025        0.0137343547       -1.5050906059        1.5073737456       22
        0.0597408829       -0.1317918745       -3.1307254800        3.1340676608       22
        0.0751508621       -0.0196948003       -1.7313622512        1.7331043772       22
        0.2469376920       -0.3541844402       -7.4515763642        7.4640749697       22
        0.0069034236       -0.4982913377      -50.9468296217       50.9492668291       22
        0.0037292585       -0.0645556582      -13.7738640547       13.7740158392       22
        0.1165284797        0.0216554402       -9.0841796223        9.0849527932       22
        0.2510094540        0.1220948117      -42.1811557342       42.1820792750       22
        0.1854250671       -0.3418046880      -50.6610074698       50.6624998471       22
        0.0324189725       -0.1922261165      -36.4736616951       36.4741826409       22
       -0.1508043463       -0.2282106492      -59.7488368431       59.7494629780       22
       -0.0357507331       -0.0611104079       -6.0767270583        6.0771394864       22
       -0.4868602609        0.1529894218      -68.2048157285       68.2067249414       22
       -0.0284329015        0.0130431594      -11.5544376359       11.5544799812       22
        0.0404759227        0.3159172299      -34.8459919007       34.8474474466       22
       -0.0761300209        0.1995072681      -19.6118140675       19.6129765703       22
       -0.2234991099        0.0986544680      -32.2292417848       32.2301677094       22
       -0.4498597836        0.3029571725      -51.7194177248       51.7222614226       22
        0.0100992214        0.0092381664       -0.3736973373        0.3739479080       22
       -0.2903240464        0.0721449346      -24.6001305917       24.6019494771       22
       -0.0023005322       -0.0131910010       -0.4490486592        0.4492482535       22
        0.0279352875        0.1485496327       -0.7317720267        0.7472199628       22
       -0.1752352634       -0.2555640943       -0.4725337681        0.5650739472       22
       -0.0665309040       -0.0020063866       -0.1355770927        0.1510348796       22
       -0.0409026712       -0.0099771661       -7.5297026451        7.5298203495       22
        0.0249572584        0.1000164845       -6.3002893307        6.3011325818       22
        0.0233174545       -0.1632828702      -21.7538373419       21.7544626249       22
       -0.0568509910       -0.0107873380       -7.7582712309        7.7584870235       22
       -0.1467986441        0.0054751657      -42.1870141292       42.1872698922       22
       -0.1097902819       -0.0581585537      -81.8313178966       81.8314122145       22
        0.2761879330       -0.7305147192    -1071.6969310420     1071.6972246937      211
       -0.3171456675       -0.1913209110     -785.3526951654      785.3527949071     -211
       -0.2888985335        0.0623743535       12.9482844411       12.9524091456      211
        0.0393375759       -0.1924034508       12.1119970415       12.1143930368     -211
        5.0730403147        2.1510881620       -5.5709527117        7.8512466138      321
        1.0150948958        0.3921616672       -0.7337497967        1.3198776344     -211
        9.5911244710        4.6625081508      -11.4284342229       15.6313070362       22
        1.9315687733        0.9769500983       -2.3940542067        3.2275199403       22
      -12.9905798802       -3.5943896483      113.7436253108      114.5395415618     -211
      -55.1847599770      -15.7575134537      479.6904518513      483.1113805750      211
       10.7746506213        3.5989112077       -5.6857470895       12.7130111809      130
        5.8358433818        2.2217278611       -3.1011974538        6.9721279616       22
        1.1904494836        0.4198331620       -0.5693015681        1.3847505668       22
        0.8053171624        0.2462629389       -0.3717354372        0.9205261552       22
        6.0764991670        1.7258575751       -3.1448133570        7.0563643477       11
        0.8367074348        0.2419204359       -0.4335855074        0.9729344691      -11
        0.2603251090        0.0271867774       -3.9180903143        3.9293027091     -211
       -0.0463880975       -0.1775304672       -6.3289112790        6.3331087694      211
       -0.0476283455       -0.0869013850       -1.4854137006        1.4952437784      211
       -0.1844484615        0.2096525368       -8.8159947354        8.8215201853     -211
        0.0720804308        0.0105519683       13.4591413314       13.4593384797       22
        0.0275949268       -0.1142469385       12.5198386138       12.5203902798       22
       -0.0395646470        0.0816229450       14.3108997111       14.3111871697       22
       -0.2352791097        0.0400251369       35.4999849457       35.5007871662       22
#SUBSTART
        0.2833492261        0.4513381170        0.3529773407        0.6542672755      211
        1.9288872256        2.2553796608        1.9861272408        3.6049529429      321
       -0.2226686020       -0.2498087549       -1.3682694461        1.6932037037    -2112
        0.1423596851       -1.0587999857       -2.2903985062        2.6963013169     2112
       -0.3649488657        0.4322908482       -7.2837541822        7.3070252377      211
        0.2786628314       -0.1168500511     -194.4370276166      194.4373125073     -211
       -0.0589995187        1.0351770544    -1003.6043940468     1003.6049393573      211
       -0.8188213542        0.1690693798    -1105.6248468066     1105.6251717507     -211
       -0.0099878165       -0.2656521936        1.9008543675        1.9244214600      211
       -0.1401387162        0.9034938021       14.5318011108       14.5612040443     -211
        0.3995198527        1.2315368132       40.6845700999       40.7054053295      211
        0.0000830083       -0.1511669726       25.5579779211       25.5588060492      211
        0.7112347683        0.4259567376     1576.4093775762     1576.4098747962     2212
       -0.4419643912        0.2199285987       14.7256945744       14.7346279761      211
       -0.3633758381        0.5191938711       19.6767986011       19.6874957079     -211
        0.3341523922       -0.1662910589       20.0256139057       20.0351731662     -321
       -0.2644412561       -0.3165429092       12.0326361291       12.0405124721     -211
       -0.3053292050       -0.3626883627        7.6795604516        7.6954465294     -211
       -0.2590607056       -0.5905793926       -1.2895360033        1.7202180573     2212
        0.0881728383        0.3769507051       -0.7074547872        0.8184365243      211
       -0.6004550537       -0.0048745957       -1.3694372296        1.5018016326     -211
       -0.0435617032        0.0203561469       -0.1855676515        0.2371226115      211
       -1.2039790403       -1.4352226097       -5.4434347821        5.7584625970     -211
        0.3191439129       -0.0287523682       -2.4520615842        2.4768458437      211
       -0.4678469858       -0.1737396388      -45.7414528117       45.7443881954      211
       -0.1565104062        0.5343307101     -123.4816829826      123.4865028561    -2212
       -0.2113520358        0.1994922069     -431.9110021795      431.9111225128      211
        0.2114337007       -0.4236557385       -2.3384658471        2.3899980538     -211
       -0.0605054579        0.2801027022       -4.6791032820        4.7811000557     2112
        0.0267562406        0.3365808083       -4.8861739493        4.8998140970      211
        0.3403117487        0.0300225275      -21.3575429215       21.3607310939      211
        0.4185094079       -0.2654090420       -6.8280995751        6.8474824335     -211
       -0.2021349970        0.2211515050       -0.6706215490        0.7476493777      211
       -0.1755155064        0.1483061275        0.2000373710        0.5800485412     -321
       -0.1694859157        0.2064892507       -0.1286468825        0.3277088518     -211
        0.1645828958        0.0701886415       -0.1516113458        0.2729098021      211
       -0.2988868269       -0.0500443688       -0.1361934872        0.3603695673     -211
       -0.1516983279        0.0024832140        0.4276627678        0.6704885920     -321
        0.0895993757        0.0380686222        1.1200955606        1.1329479767      211
        0.5375958661       -0.4881705869        1.1030713826        1.4112978924      130
        0.3245496048        0.1895705428       -0.0695376645        0.4069210100      211
        0.1805081219        0.1599597042        0.3410667494        0.4404277483     -211
        0.5649645105        0.2697594561        1.0507201534        1.2310352099     -211
        0.2282550691       -0.0477095077        0.0555063716        0.2773757666      211
        0.4778279791        0.3866682931        0.3494923975        0.7207334232     -211
        0.1742046398       -0.0652902839        0.0984507904        0.2525518179      211
        0.4403383200        0.9626729472        1.0019643723        1.4642572955     -211
        3.2490941245        3.3414858961        2.7485486660        5.4336300778      130
        0.4951431574       -0.1252919994       -0.0956979752        0.5380545686      211
       -0.3096672109       -0.0479932773       -0.0400666112        0.3453726312     -211
       -0.0479093881        0.2196169830       -0.0645608131        0.2723505318     -211
       -0.7907725438       -0.9924777804       -2.3255828996        2.6529509924     -211
       -0.3616663027       -1.0407016042       -3.5329365714        3.7033745349      211
        0.0157944141       -0.1860513742       -1.1540443246        1.2689853587     -321
       -0.4657012596       -0.2567717038       -1.2187250197        1.3370040500      211
       -0.4169707496       -0.7359857771       -2.0836613691        2.2488184389       22
       -1.3436492208       -2.9004762182       -7.7998867436        8.4294951649       22
       -0.1329728946       -0.1771227818       -5.5525634072        5.5587313702      211
        0.3986647333       -0.0119102481      -11.9707185659       11.9781742429     -211
       -0.0411039954        0.0788329030     -107.7902729678      107.7903999919      211
        0.0504360437       -0.0231865506     -335.9456659601      335.9456995387     -211
