# ./gen-events -Zp2jets -lhc -pileup -out Pythia-Zp2jets-lhc-pileup-1ev.dat -nev 1 -extformat
# top mass:  175.00
# W   mass:   80.45
# Random generator sequence:     19780503
# Stamped by ./gen-events on 23/09/2013 at 15:51:31
#SUBSTART
        0.0122698368        0.0214105668       -0.0506123158        0.0563077950       22   0
        0.0561694259        0.0613830928        0.0862491426        0.1198407405       22   0
       -1.0359304558        1.4251587378        2.5632700838        3.2492113881     2112   0
       -0.6062323505        1.0347139493        2.1036899630        2.4255188858     -211  -1
        0.1054851961       -0.1309947447        0.8882523021        0.9040347902       22   0
        0.3562764759       -0.5670236757        5.2093110913        5.2521777218       22   0
       -0.1276731623       -0.0729027960        0.5084631488        0.5473845199     -211  -1
       -0.7837620728        0.8649405903        5.4323194748        5.5580554039      211   1
        0.1573262723        0.0551661253        0.4438081565        0.4740891658       22   0
        0.1176338764       -0.1128240438        3.1596118077        3.1668902024      211   1
        0.5563964558        0.4776015279        5.6256912087        5.6749944138     -211  -1
        0.6713248427       -0.2906125196       16.9641390451       16.9870770641     -321  -1
        0.2176100512       -0.3127684255       11.7437536229       11.7507619822      211   1
        0.6312997797       -0.4490253361       18.6127941159       18.6355558918      130   0
        0.4820892565       -0.3478689312        4.9245539554        4.9622710818      211   1
        3.1601414430       -1.5278886677       80.4889150410       80.5654167879       22   0
        0.5479817326       -0.2881397513       13.0374786476       13.0521706234       22   0
        0.2470787607        0.2766078761       20.9797059415       20.9888850740      130   0
        0.9195189151        0.2939422487       18.1836962732       18.2093033155       22   0
        0.3128489528        0.1293074016        7.9537404390        7.9609410149       22   0
        0.0523734586       -0.5341613778       11.9414908254       11.9543613077      211   1
       -0.1314624601        0.1925155996        2.5486766621        2.5631186370     -211  -1
       -0.0182940737        0.0477021634        0.0271967153        0.1510947244      211   1
        0.4311257386        0.1997008905        0.1026520636        0.5057341982     -211  -1
        0.0025064869       -0.2012962012        0.0960431982        0.2631169396      211   1
        0.4812006412       -0.2446503776       -0.5703570342        0.7976182018      211   1
        0.1214646803        0.0262357275       -0.2706504793        0.3288973225     -211  -1
        1.3137494947        0.1207572495       -1.6645648228        2.1239811905       22   0
        4.5778881844        0.3971781842       -5.4023815926        7.0922871918       22   0
        0.2332805298        0.1658000231       -0.2330171001        0.3945709151     -211  -1
        0.4203477036       -0.0372774362       -0.4669925235        0.6447042741      211   1
       -0.3419062697        0.0788154621       -0.0354685545        0.3792750685     -211  -1
        0.1867328684       -0.3769271241       -0.8116902253        0.9142123620       22   0
        0.1937157302        0.1104861910       -0.0952567875        0.2425012126       22   0
       -0.3410306736        0.5457459602        0.2850037546        0.7175287440      211   1
       -0.1426737605       -0.1552315464        0.0017471896        0.2108451745       22   0
       -0.0604945349       -0.0407910150        0.0017778282        0.0729839457       22   0
       -1.3137911949       -0.4376407593        0.4945691970        1.4704337552       22   0
       -0.3336423671       -0.1251595621        0.2695999269        0.4681303778      211   1
       -1.9114743609       -0.5044264515        1.3887921393        2.4200007580     -211  -1
       -4.3277822256       -1.4029432631        2.8266137535        5.3787856495     -321  -1
       -6.2592080674       -2.0145940828        5.1598332294        8.3582386843       22   0
       -2.7274233000       -0.9061990843        2.1481428832        3.5881126633       22   0
       -2.4999142672       -0.4450198386        1.8518400674        3.1458552765      211   1
       -4.1695719193       -1.3614467601        2.9200578589        5.2711559411     -211  -1
       -1.7875626875       -0.6144179807        1.2903120474        2.2928747853      211   1
        0.0326791624        0.1646134860     1767.5392073927     1767.5392842811      321   1
       -0.2553300911        0.0553935706      302.2235235867      302.2236687469     -211  -1
       -0.3098944914       -0.1185372774      498.8741688881      498.8751615586     2212   1
        0.0043967553       -0.1787479567       57.3360193542       57.3362981501       22   0
        0.1343556308       -0.1739706487       53.5438649831       53.5443161741       22   0
       -0.1261067900        0.8391469715       92.0761769145       92.0814319023      130   0
       -0.1302172554        0.2355432585       22.8205760211       22.8275002586      321   1
       -0.6039068645        0.2935254917       40.5432890629       40.5490891210     -211  -1
       -0.3431145419        0.3334779348       55.2310448928       55.2332937172      211   1
       -0.3108676438        0.2225671354       12.5276660792       12.5342758865      211   1
       -0.2865508969        0.0188634953        4.5693417229        4.6048878367      321   1
        0.1202957526       -0.2227875922        5.5670312708        5.5745333737     -211  -1
       -0.2592165461       -0.3141413161        2.5720455832        2.6078297972     -211  -1
        0.0412359257        0.1347440521        4.5207033536        4.5250519287      211   1
        0.4810132545        0.6435843266       20.1861608392       20.2026271496      211   1
       -0.4620752411        0.6315879191      106.7567721242      106.7637633366    -2212  -1
        0.7634110242        0.6679952680      139.0725258787      139.0762253886       22   0
        0.1871017531        0.0840972022       27.6147976237       27.6155595127       22   0
       -0.0837787010        0.3304513728      417.2694506712      417.2695899301       22   0
        0.0194824510        0.0300402329       17.9440243480       17.9440600697       22   0
        0.1036201070       -0.0486769379       35.5135157513       35.5139745364     -211  -1
        0.5735809037        0.1541129194      321.9169159716      321.9178422758     -321  -1
        0.4785998571        0.0447910314      542.2543235757      542.2545545962      211   1
        0.0612126929        0.3147281852      118.9222563731      118.9227704920      211   1
        0.0951400289        0.0772001113        0.8966159289        0.9049483998       22   0
        0.0922622073        0.0038549402        1.9444498522        1.9466413135       22   0
       -0.2002396336       -0.4043215424        1.2939390102        1.3703466652       22   0
       -0.4912885250       -0.8671100983        2.3233289463        2.5280628414       22   0
       -0.1455980325       -0.5540589966        2.8519182583        2.9088860258       22   0
       -0.0631401110       -0.6306203009        3.7111810689        3.7649081747       22   0
       -0.7978120698       -0.7268089917        1.6413943263        2.0254806105     -321  -1
       -0.0505122345       -0.8294720597        0.8854780881        1.2223447194      211   1
       -0.6986603013       -0.5815088186        1.8742819399        2.0877479010     -211  -1
       -0.0152510577       -0.2335362257       -0.0206440686        0.2732722561      211   1
       -0.0055795277        0.1524327373       -0.0119807350        0.2070994772      211   1
        0.2107703751        0.4829223317        0.3593873117        0.6528990383     -211  -1
       -0.2437315426        0.0588794698       -0.4403460760        0.5256009022     -211  -1
       -0.4251102226       -0.1296393004       -0.7487213407        0.8706943756       22   0
       -0.0070605235       -0.0130439257       -0.1057711609        0.1068060554       22   0
       -0.0446581708       -0.0427262526       -0.1497989757        0.2138677229      211   1
        0.0294353991        0.1878897287       -0.3531397747        0.4246839746     -211  -1
        0.3409975288       -0.0719363736       -0.4037366903        0.5513050485      211   1
        0.5236407162        0.5166073714       -0.3232291316        0.8154996212     -211  -1
       -0.2906102816        0.1511871550       -7.5488845097        7.5720941749      321   1
        0.3948221693        0.4272692138      -12.5500332521       12.5642850151     -211  -1
       -0.0828405415        0.5774552894       -7.7111354032        7.7344299181      211   1
        0.0818451234       -0.0413462428       -2.7550819532        2.7601384910     -211  -1
        0.3168564679        0.0550101177       -4.8610556874        4.8716821048       22   0
       -0.0054068804        0.0067263449       -0.0233580588        0.0249013450       22   0
       -0.0967362801       -0.0205451492      -28.3141153129       28.3146320080     -211  -1
       -0.1121207455       -0.3758721699     -153.1974704669      153.1980361760     -211  -1
        0.1768460982        0.1599719916      -12.9305958027       12.9335475868      211   1
        0.0555737372       -0.4221554928      -36.2672787838       36.2700467861     -211  -1
       -0.0538455956        0.2957351392     -112.0407732423      112.0412634128      211   1
       -0.0242930211        0.0386363078      -33.6635286024       33.6638488689      211   1
       -0.1041243993        0.2471052938      -44.7736004628       44.7746209487     -211  -1
        0.2334477215       -0.5400596138      -57.2076180642       57.2108137208     -211  -1
        0.1775468549       -0.2058132847     -127.9325889498      127.9329538359     -211  -1
       -0.1854676683       -0.0343022922      -73.2010350638       73.2014111141      211   1
       -0.0396039220       -0.0693253505      -31.6554274104       31.6555280955       22   0
       -0.0210514949       -0.2792990609      -51.4724714693       51.4732335324       22   0
        0.0205424330       -0.0338641359      -30.5133696159       30.5133953221       22   0
        0.4246504183        0.0181259960      -33.3704952321       33.3732019526       22   0
        0.3403798307        0.1381443939      -28.3715638900       28.3739419162       22   0
       -0.2674078766        0.2881448486      -22.2372774432       22.2411897680     -211  -1
       -0.1043514733       -0.0153535514       -4.5405445687        4.5689545162      130   0
       -0.2777617389       -0.4924160521       -7.2715029978        7.3101314598      321   1
       -0.3511687177        0.0391918964       -8.6627527030        8.6839956717      321   1
        0.2052851045        0.0674891864       -1.9404314267        1.9574091731     -211  -1
       -0.1329115540        0.4328228521      -19.2387829942       19.2446161818     -211  -1
       -0.1409477410        0.0104181294       -7.4833078366        7.4859435454      211   1
        0.2998595252        0.3142952832     -121.6109341046      121.6153394224    -2112   0
        0.0341607390        0.2232087248      -74.4220966972       74.4225701362      211   1
        0.2441731232        0.1356017044      -10.4795575798       10.4842078952     -211  -1
        0.2038012227       -0.3912221329      -29.9816514382       29.9852212339      211   1
       -0.7560348639        1.0554709660     -123.7015867604      123.7083997743       22   0
       -0.0749871065        0.1456273021      -20.1007763947       20.1014437802       22   0
       -5.8501416123        1.1519664785       27.2507654292       27.8998759057      130   0
       -1.4347509262        0.4343584022        5.9644752379        6.1515544450     -211  -1
       -2.2289591881        0.3308835619       10.6075976253       10.8451994062      211   1
        0.0074598356        0.0249023853        0.0656386357        0.0705989267       22   0
       -0.3117890038        0.0757397706        1.0893095457        1.1355809888       22   0
       -2.5808051654        0.1359041522       10.2285748753       10.5617443942      130   0
       -2.0648196372        0.9258685578        7.0320388131        7.3884885040     -211  -1
       -0.8618982808        0.2548744232        3.6072009628        3.7201086260      211   1
       -2.1483091195        1.0848880738        7.6785761259        8.0481193649      211   1
       -0.5094889009        0.1261695665        2.1312090309        2.1993247641     -211  -1
       -5.5055622682        1.9823078371       17.2343392479       18.2011727465     -211  -1
       -5.4408479377        2.0561231283       18.4174929462       19.3146057379      211   1
        0.8130663657       -0.5366749582       10.8344933799       10.8782049863       22   0
        0.1025867971       -0.1292634401        2.0662316709        2.0728112326       22   0
        0.0510762899       -0.1299531754        0.4865460539        0.5061854184       22   0
        0.0430814510        0.0302187509        0.1654898674        0.1736550619       22   0
       -0.0915927954       -0.0484901644        0.4631333644        0.4745872411       22   0
        0.0155000762       -0.1373125200        0.5795165499        0.5957637217       22   0
       -0.0126267458       -0.0027450363        0.1982312065        0.1986519095       22   0
        0.2905769988       -0.3411373091       10.7501390685       10.7594748779       22   0
       -0.1579808278       -0.0897752177        0.5178308653        0.5487862396       22   0
       -0.3491396416       -0.0379711511        1.4358899400        1.4782152135       22   0
        0.0360265956       -0.0521766385       -0.0789625776        0.1012689778       22   0
       -0.0022665233        0.0485273874        0.0164782216        0.0512988913       22   0
        0.5089858321       -0.0679858235       -0.6130097609        0.7996684416       22   0
        3.6288455577       -0.1723076501       -4.0599974968        5.4480996395       22   0
        1.0621403714        0.1450772587       -1.0010707923        1.4667420737       22   0
        0.1635674706       -0.0290104965       -0.1377094966        0.2157772736       22   0
       -0.0996666784        0.0416646349       -0.0451171741        0.1170681340       22   0
       -0.0231080204       -0.0667932677       -0.0737246493        0.1021305299       22   0
        0.1806810630        0.1411494122       -0.0226978775        0.2303996457       22   0
        0.2919495251        0.0974725766       -0.1517074175        0.3431480277       22   0
        0.0743210507       -0.0280230926       -0.0028536687        0.0794799077       22   0
       -0.0193794061       -0.1203299923       -0.0718911241        0.1415033645       22   0
       -0.1774191781        0.0340426705       -0.0158251493        0.2288376901      211   1
       -0.0098062419       -0.1098099895       -0.2814901263        0.3329727801     -211  -1
       -4.0355894808       -1.1788301156        2.3885013634        4.8353450406       22   0
       -0.0786528176       -0.0157250768        0.0266224841        0.0845121318       22   0
       -5.4609674555       -1.5963798191        4.1511675046        7.0429245153       22   0
       -0.2226862053       -0.0481175591        0.1402839742        0.2675519369       22   0
      -13.2513076341       -3.6729946173       10.5601978091       17.3385495651      211   1
       -6.4491953353       -1.8877197842        4.8351032523        8.2796926091     -211  -1
       -0.2521483917       -0.0343969655        0.2717373352        0.3722944292       22   0
       -0.5288423224       -0.2011792337        0.3982722961        0.6919307104       22   0
       -1.7269006642       -0.4032821595        1.0834773051        2.0808434613      -13   1
      -10.2166517716       -3.5005689849        7.7967977058       13.3200604768       14   0
       -9.8053519523       -2.7012907381        6.9445416028       12.3161697138      211   1
       -4.8735501752       -1.6910515220        3.3876743674        6.1730838294     -211  -1
       -5.1334115832       -1.6295119731        4.2008239525        6.8303840034       22   0
       -3.3155236737       -1.0052972795        2.1687446421        4.0873919770       22   0
       -7.9244060107       -2.5533811960        5.6590053325       10.0677597951     -211  -1
       -1.7963174279       -0.6209580932        1.3058749022        2.3060040147       22   0
       -1.9477672244       -0.7730006690        1.3131639994        2.4729995722       22   0
       -0.0156218144       -0.1322973005       47.8885849825       47.8887702728       22   0
       -0.1574937357       -0.1291107618      102.1732978665      102.1735008248       22   0
        0.0390106947        0.0158037597        4.6413418253        4.6415326706       22   0
        0.2581892444       -0.2451551674       31.9230937698       31.9250791476       22   0
        0.0250615297        0.0095988782        1.5289616700        1.5291971773       22   0
        0.1976717780        0.5413168494       16.5152172761       16.5252685225       22   0
        0.2091417338        0.2669040322        2.0089449242        2.0373604825       22   0
        0.0507601962        0.0020323585        0.5433944123        0.5457638824       22   0
        0.0639509121       -0.0880416119        3.7251952154        3.7267841952       22   0
       -0.0420599485       -0.0606762197        6.4042204730        6.4046460097       22   0
        0.0250092302        0.1056163571      259.5938319752      259.5938546650       22   0
        0.0921031897        0.2014274202      232.2315446404      232.2316502591       22   0
       -0.0470796169       -0.2999783787        1.1883633686        1.2265443383       22   0
       -0.0509327620       -0.0453094091        0.1346597841        0.1509315946       22   0
       -0.1754935471       -0.3777076649        1.8424931130        1.8889790726       22   0
        0.0232906175       -0.0354550165        0.1390775618        0.1454031611       22   0
       -0.0158227793        0.1250411974        0.0322400404        0.1300964319       22   0
       -0.2343197697        0.2807017983       -0.0101912019        0.3657910806       22   0
       -0.0186375336       -0.0667458853       -0.0292603027        0.0752232423       22   0
        0.0197834750       -0.3406179777        0.1336657935        0.3664403594       22   0
        0.1084839576        0.1936565583       -0.0449893887        0.2264854890       22   0
        0.1181317572        0.4076266348       -0.2577804765        0.4965534810       22   0
       -0.1967163512        0.7538579103      -21.5418109698       21.5558952245       22   0
        0.0197822510        0.1204070762       -2.9354157839        2.9379508209       22   0
       -0.0272625846       -0.0261807636       -1.2504004627        1.2509716216       22   0
       -0.5331087016       -0.0782314005      -36.1995167392       36.2035265850       22   0
        0.2039348008        0.2591402357      -14.2618556768       14.2656675417       22   0
        0.1970852619        0.0916363297       -7.7291758022        7.7322311397       22   0
        0.0793395209       -0.5009379472      -84.3514753629       84.3530001214       22   0
       -0.0023377881       -1.4179550014     -232.5690094867      232.5733320385       22   0
        0.0560235327        0.0667882458      -33.9913032084       33.9914149913       22   0
       -0.0207085595       -0.0347862248       -5.5662964733        5.5664436900       22   0
        0.1409440778       -0.0540501124      -13.4189838413       13.4198328596       22   0
       -0.0014368127        0.0055585716      -10.1116489264       10.1116505563       22   0
       -0.1598536646       -0.4774457410      -42.5353654137       42.5385742391     -211  -1
       -0.3855776528       -0.1873519214     -138.8257456457      138.8264776789      211   1
        0.5974547585        0.0769469476      -38.7917582269       38.7964351372       22   0
       -0.0074358913       -0.0006172467       -0.6079667513        0.6080125362       22   0
        0.1252656040       -0.2402478309       -3.3847025365        3.3955296718       22   0
        0.1248647329       -0.2033145425       -5.0203593649        5.0260258811       22   0
       -0.1052461177        0.0185647119       -6.1692544399        6.1701800410       22   0
       -0.1093340903       -0.1111621930      -14.4286030748       14.4294455079       22   0
        0.1171182407        0.1159223666      -34.8142258784       34.8146158702       22   0
        0.1158342892        0.2915700572      -43.2642950928       43.2654326288       22   0
        0.0299853482       -0.7774917424      -61.2690435179       61.2739837625       22   0
        0.1201097464       -0.5754785211      -51.6346104036       51.6379569058       22   0
       22.6406284854        1.7532021509      -29.7886765653       37.4603879914     -321  -1
       24.4048965877        1.4158108071      -32.3786564484       40.5709301211      211   1
       20.4395987245        1.7079904787      -26.8898402686       33.8197784876      211   1
       12.6291794710        0.9576387321      -16.2209096533       20.5858891346      130   0
       12.7041645655        1.5075174174      -15.7908881736       20.3233864099     -211  -1
        4.0768267151       -0.2619864019       -4.8947026900        6.3770484668      211   1
        2.1249225947        0.1512351235       -2.5023584093        3.2892925515     -211  -1
       -0.1198055268       -0.1279411912        0.1936840047        0.2612198429       22   0
       -0.1570950393       -0.0685993877        0.0521210288        0.1791684375       22   0
       -9.1052969321       -2.5454777708        7.7266383707       12.2200847286     -321  -1
       -1.5232975332       -0.5348432000        1.1400853089        1.9764329320       22   0
       -1.8581287298       -0.5084877931        1.4311016459        2.3998446060       22   0
       -1.1289602375       -0.5849941481        0.7981855004        1.5012892673       22   0
       -2.1831324590       -0.9297726313        1.5420706460        2.8299339845       22   0
       10.6344378496        0.7788514149      -13.9928142066       17.5925190727       22   0
       70.3551275597        5.2342707818      -92.0254585533      115.9565719850       22   0
        4.3416613047        0.1498283939       -5.5029842602        7.0110845952       22   0
        5.9903884006        0.3390025477       -7.4596707845        9.5732107535       22   0
       -5.2901653076       -1.5377502137        4.0813205116        6.8562162903       22   0
       -1.8177486675       -0.5450526149        1.3104707687        2.3062146922       22   0
        0.0691898478        0.1150125225       19.0602028029       19.0606753816       22   0
       -0.0395827659       -0.0078716364        6.5545495174        6.5546737626       22   0
        0.2224916142       -0.2740624339       46.1218019796       46.1231528691       22   0
        0.1181642581       -0.0269374811       15.8771742736       15.8776368309       22   0
       -0.1698735252       -0.1296597120      -40.6199963366       40.6205584777       22   0
       -0.2530201566       -0.2411228752      -41.2274572417       41.2289387452       22   0
        0.0648183837       -0.0156028739      -10.0372232595       10.0374446765       22   0
       -0.0428130497        0.0445304883       -4.0344226929        4.0348955856       22   0
        4.5715885092        0.2681235761       -5.6878120031        7.3022268612       22   0
        8.0990135780        0.5073959750      -10.3631924806       13.1623413572       22   0
        1.2620488289        0.0899943293       -1.5962763168        2.0369006617       22   0
        0.5825438336        0.1340829343       -0.7638237083        0.9699289710       22   0
#SUBSTART
       -0.3082973994        0.3526296839       -6.9327362625        6.9499429387      211   1
        0.6690626009        0.5368384672    -5528.5689501748     5528.5690963420     2212   1
       -0.1057286013        0.1031242003       -0.3795574453        0.4305308084      211   1
        0.6981029838       -0.4200467389       -5.0429588413        5.1102544651     -211  -1
       -0.4565637547        0.1198090168       -1.3089610046        1.3984503420      211   1
       -0.2337909081        0.4233406440        1.9576068819        2.0212817662      211   1
        0.5803392891       -0.4845220564        7.5182551193        7.6142015961    -2212  -1
       -0.2522963456       -0.2000469579        4.1146718406        4.1566618274      321   1
       -0.1114806504       -0.0852365488        5.2549817304        5.2799779499     -321  -1
       -0.6270325704        1.5125723404      288.1518631145      288.1580427680    -2212  -1
        0.2192386922        1.2762123445      205.2950727789      205.3013065780     2112   0
       -0.1043600654        0.1127191697       44.5362980082       44.5367816158      211   1
        0.0691975897        0.2154904509       38.3579748572       38.3588964827     -211  -1
        0.4301912137        0.0409499394      -65.8095338259       65.8176592986     2112   0
       -0.2251192764        0.5787625765     -223.1587243221      223.1596320253      211   1
       -0.0467102950       -0.0938859832       -1.2851318131        1.2894030427       22   0
       -0.0530640360       -0.2519961916       -1.4631891495        1.4856784173       22   0
        0.0391549168        0.2568981383       -9.9324855115        9.9368645951     -211  -1
        0.0601824974       -0.0592446810       -2.5401174749        2.5453503563      211   1
       -0.2654691833       -0.1313668848       -9.5084312372        9.5140672440     -211  -1
        0.6250171280        0.1947763547      -31.1108753776       31.1180756279      211   1
       -0.5434222112       -0.0254941262       -7.2539901746        7.2757000273     -211  -1
        0.2199768777       -0.1950006866     -223.6420863007      223.6423230513     -211  -1
       -0.5177768955       -0.0788433627     -297.3497185490      297.3502125611      211   1
       -0.0155568684       -0.1006867148       -0.8466043571        0.8527125941       22   0
       -0.1708519508       -0.1313605845       -0.7602234280        0.7901807722       22   0
       -0.3592890411       -0.4493149484       -2.7570327930        2.8164165813       22   0
        0.2532844913       -0.0846784072       -0.7942733967        1.2589620644    -2112   0
        0.1090043844       -0.1232071638       -0.1312863686        0.9628550548     2112   0
       -0.0968391125       -0.1210455236        0.0383235858        0.2120809153     -211  -1
       -0.2014686680       -0.0388301343        0.0839693572        0.2216940605       22   0
       -0.0011245018       -0.0102083206        0.0694524231        0.0702076448       22   0
       -0.2974479753        0.5842563351        4.1757961418        4.3298331116     2212   1
       -0.1219527927        0.0512516401        1.0656763154        1.0828873480     -211  -1
        0.2590296065       -0.0501118637        6.0454434200        6.0528070732     -211  -1
       -0.2185263263       -0.0239825996        6.1920421796        6.1975152327      211   1
        0.1168449116        0.2999040643       46.0804609845       46.0817964006      211   1
        0.1703183898        0.1997687023        5.7696460032        5.7773013316     -211  -1
        0.2092895897       -0.2549820802       40.9570410013       40.9586072195      211   1
       -0.2805553239        0.4751089697       69.9467145672       69.9488907601       22   0
       -0.4488364250        0.8102894034       97.4452606811       97.4496631716       22   0
       -0.0409971592       -0.0543754982      118.6751570360      118.6751765745       22   0
        0.4969805662        0.0414840378      934.4906642757      934.4912696868     2112   0
       -0.1165838445        0.0708762403      656.9344363350      656.9346359410     -321  -1
        0.3318956969        0.3196615043      383.5883430912      383.5886452614      211   1
        0.2078375547        0.0130994046       22.2785615301       22.2799719856      211   1
        0.1675768325       -0.1586869037       44.4161044264       44.4169233032     -211  -1
        0.4620363743        0.0451244754       29.3395967333       29.3474205215      321   1
       -0.1620934259        0.1360067711       21.6539922685       21.6554758218     -211  -1
        0.0200065018        0.1719939214        4.0207997428        4.0269458061      211   1
        0.4545381296       -0.2258403740       12.3537438945       12.3740146257     -321  -1
       -0.1752335520        0.0546539107        3.7805977152        3.7876236240      211   1
       -0.1284194847       -0.0082911849        0.1856946897        0.2259265933       22   0
       -0.2269144358        0.3109317311        4.2880777846        4.3053199404       22   0
        0.5642640348        0.2130334138        1.9210013449        2.0134605294       22   0
        0.1148543578        0.0673343761        0.2633162081        0.2950607855       22   0
       -0.1024104242       -0.2936835368        3.8118398010        3.8270537451      211   1
        0.6215198375        0.0083984402        1.3183619156        1.4642115173     -211  -1
        0.1409958292       -0.0184453525        1.9907074242        2.0006538653      211   1
       -0.1189394310        0.4307549882        0.1278924064        0.4853171135     -211  -1
        0.3315739835        0.0316740478        0.3846264796        0.5088045604       22   0
        0.1165454980        0.0878511312        0.1118713897        0.1838909519       22   0
       -0.0607285582       -0.2522764364       -0.1599392950        0.3048145932       22   0
       -0.0363400324       -0.0627189953       -0.0611131180        0.0948121491      -11   1
       -0.1920675146       -0.3269995479       -0.3650187058        0.5263625653       11  -1
       -0.1151860158       -0.1208396166       -2.9911564639        2.9958115800       22   0
       -0.0860305998        0.0245133628       -2.3575480098        2.3592445375       22   0
        0.1697061657       -0.0307822327       -8.2784718610        8.2814445519      211   1
       -0.6266285120       -0.0627166990       -9.5198865308        9.5417145221     -211  -1
        0.0103584989       -0.2559490774      -14.2730624962       14.3062476574    -2112   0
       -0.0457096711       -0.0411404743      -14.6852382140       14.6853669792       22   0
       -0.1486196759       -0.4183913684      -55.8301228644       55.8318883632       22   0
        0.0180620010        0.1443028929      -62.7338677779       62.7341916001     -211  -1
        0.3267598942       -0.3691756278     -292.0349296089      292.0353791138      211   1
       -0.0652039288       -0.1888525369       -4.1076523426        4.1425113192      130   0
       -0.5645121419        0.2577074235       -6.8960482063        6.9253193228     -211  -1
       -0.1347125028        0.0079428743       -2.4124359467        2.4162073058       22   0
       -0.1579009232        0.1622326953       -3.0882226507        3.0965095332       22   0
        0.0701633759       -0.0628032961       -3.0245492667        3.0260147752       22   0
        0.0710614293       -0.1690634449       -2.3966355957        2.4036418938       22   0
        0.9662639777       -2.4082716500      -22.2528490525       22.4040667994     -211  -1
        0.1649238083       -0.1601888647       -0.9295354800        0.9676654011      211   1
